Edge Type,Node Type,name,single,release_date,genre,notable,written_date,notoriety_date
InterpolatesFrom,Song,Whispers from the Rocking Chair,True,2023,Speed Metal,True,2023,2023
LyricalReferenceTo,Song,Whispers from the Rocking Chair,True,2023,Speed Metal,True,2023,2023
LyricalReferenceTo,Song,Whispers from the Rocking Chair,True,2023,Speed Metal,True,2023,2023
RecordedBy,Song,Whispers from the Rocking Chair,True,2023,Speed Metal,True,2023,2023
DistributedBy,Song,Whispers from the Rocking Chair,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Min Pan,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ProducerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ComposerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ProducerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ProducerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ProducerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ComposerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ComposerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ProducerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ProducerOf,Person,Xia Wu,True,2023,Speed Metal,True,2023,2023
ComposerOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
ComposerOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
LyricistOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
LyricistOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
ComposerOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
PerformerOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
LyricistOf,Person,Wei Tang,True,2023,Speed Metal,True,2023,2023
RecordedBy,Song,Echoes of Forgotten Memories,True,2020,Indie Folk,True,2020,2020
LyricistOf,Person,Adrien Charles,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Adrien Charles,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Adrien Charles,True,2020,Indie Folk,True,2020,2020
LyricistOf,Person,Adrien Charles,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Adrien Charles,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Adrien Charles,True,2020,Indie Folk,True,2020,2020
ComposerOf,Person,Na Tang,True,2020,Indie Folk,True,2020,2020
ProducerOf,Person,Na Tang,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Na Qian,True,2020,Indie Folk,True,2020,2020
ProducerOf,Person,Na Qian,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Na Qian,True,2020,Indie Folk,True,2020,2020
ProducerOf,Person,Na Qian,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Na Qian,True,2020,Indie Folk,True,2020,2020
InterpolatesFrom,Song,Grandfather's Faded Photographs,True,2010,Speed Metal,True,2010,2010
InterpolatesFrom,Song,Grandfather's Faded Photographs,True,2010,Speed Metal,True,2010,2010
InterpolatesFrom,Song,Grandfather's Faded Photographs,True,2010,Speed Metal,True,2010,2010
CoverOf,Song,Grandfather's Faded Photographs,True,2010,Speed Metal,True,2010,2010
InStyleOf,Song,Grandfather's Faded Photographs,True,2010,Speed Metal,True,2010,2010
InStyleOf,Song,Grandfather's Faded Photographs,True,2010,Speed Metal,True,2010,2010
RecordedBy,Song,Grandfather's Faded Photographs,True,2010,Speed Metal,True,2010,2010
DistributedBy,Song,Grandfather's Faded Photographs,True,2010,Speed Metal,True,2010,2010
MemberOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
ProducerOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
ComposerOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
ProducerOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
LyricistOf,Person,Xia Fu,True,2010,Speed Metal,True,2010,2010
MemberOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
ProducerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
LyricistOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
ProducerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
ProducerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
ProducerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
LyricistOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
ProducerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
ProducerOf,Person,Li Luo,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
ComposerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
ComposerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
ComposerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
ComposerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
PerformerOf,Person,Gang Zhao,True,2010,Speed Metal,True,2010,2010
CoverOf,Album,Tales Without Words,True,2010,Indie Folk,True,2010,2010
CoverOf,Album,Tales Without Words,True,2010,Indie Folk,True,2010,2010
RecordedBy,Album,Tales Without Words,True,2010,Indie Folk,True,2010,2010
DistributedBy,Album,Tales Without Words,True,2010,Indie Folk,True,2010,2010
LyricistOf,Person,Andrzej Schottin-Mühle,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Andrzej Schottin-Mühle,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Daria Boucsein,True,2010,Indie Folk,True,2010,2010
ProducerOf,Person,Daria Boucsein,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Orhan Krein,True,2010,Indie Folk,True,2010,2010
ComposerOf,Person,Orhan Krein,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Orhan Krein,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Ashley Waters,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Hans-Theo Eckbauer-Dehmel,True,2010,Indie Folk,True,2010,2010
ComposerOf,Person,Hans-Theo Eckbauer-Dehmel,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Hans-Theo Eckbauer-Dehmel,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Sophia Baracca-Solimena,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Sophia Baracca-Solimena,True,2010,Indie Folk,True,2010,2010
MemberOf,Person,Mia Carsten,True,2010,Indie Folk,True,2010,2010
LyricistOf,Person,Mia Carsten,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Mia Carsten,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Mia Carsten,True,2010,Indie Folk,True,2010,2010
ComposerOf,Person,Mia Carsten,True,2010,Indie Folk,True,2010,2010
ComposerOf,Person,Mia Carsten,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Mia Carsten,True,2010,Indie Folk,True,2010,2010
ComposerOf,Person,Mia Carsten,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
LyricistOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
ProducerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
ProducerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
LyricistOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
ProducerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
ProducerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
LyricistOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
PerformerOf,Person,Regina Hesse,True,2010,Indie Folk,True,2010,2010
LyricalReferenceTo,Album,Whispers of Spring's Memory,True,2026,Avant-Garde Folk,True,2026,2026
InStyleOf,Album,Whispers of Spring's Memory,True,2026,Avant-Garde Folk,True,2026,2026
LyricalReferenceTo,Album,Whispers of Spring's Memory,True,2026,Avant-Garde Folk,True,2026,2026
RecordedBy,Album,Whispers of Spring's Memory,True,2026,Avant-Garde Folk,True,2026,2026
DistributedBy,Album,Whispers of Spring's Memory,True,2026,Avant-Garde Folk,True,2026,2026
LyricistOf,Person,Chao Yu,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Chao Yu,True,2026,Avant-Garde Folk,True,2026,2026
ComposerOf,Person,Chao Yu,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Chao Yu,True,2026,Avant-Garde Folk,True,2026,2026
ComposerOf,Person,Chao Yu,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Chao Qiao,True,2026,Avant-Garde Folk,True,2026,2026
ComposerOf,Person,Chao Qiao,True,2026,Avant-Garde Folk,True,2026,2026
ComposerOf,Person,Chao Qiao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
ProducerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
LyricistOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
ProducerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
ProducerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
PerformerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
ProducerOf,Person,Lei Liao,True,2026,Avant-Garde Folk,True,2026,2026
DirectlySamples,Song,Faded Ribbons and Childhood Dreams,True,2023,Darkwave,True,2023,2023
RecordedBy,Song,Faded Ribbons and Childhood Dreams,True,2023,Darkwave,True,2023,2023
DistributedBy,Song,Faded Ribbons and Childhood Dreams,True,2023,Darkwave,True,2023,2023
PerformerOf,Person,Jie Yan,True,2023,Darkwave,True,2023,2023
ProducerOf,Person,Li Mo,True,2023,Darkwave,True,2023,2023
PerformerOf,Person,Li Mo,True,2023,Darkwave,True,2023,2023
LyricistOf,Person,Li Mo,True,2023,Darkwave,True,2023,2023
PerformerOf,Person,Li Mo,True,2023,Darkwave,True,2023,2023
PerformerOf,Person,Emily Huynh,True,2023,Darkwave,True,2023,2023
PerformerOf,Person,Gang Yang,True,2023,Darkwave,True,2023,2023
LyricalReferenceTo,Song,The Last Bloom of Innocence,True,2013,Synthpop,True,2013,2013
DistributedBy,Song,The Last Bloom of Innocence,True,2013,Synthpop,True,2013,2013
PerformerOf,Person,Guiying Feng,True,2013,Synthpop,True,2013,2013
ProducerOf,Person,Heidi Perez,True,2013,Synthpop,True,2013,2013
PerformerOf,Person,Lei Xue,True,2013,Synthpop,True,2013,2013
InterpolatesFrom,Song,Echoes of a Springtime Past,True,2020,Indie Folk,True,2020,2020
InStyleOf,Song,Echoes of a Springtime Past,True,2020,Indie Folk,True,2020,2020
CoverOf,Song,Echoes of a Springtime Past,True,2020,Indie Folk,True,2020,2020
RecordedBy,Song,Echoes of a Springtime Past,True,2020,Indie Folk,True,2020,2020
LyricistOf,Person,Cecilia Scholz,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Cecilia Scholz,True,2020,Indie Folk,True,2020,2020
ComposerOf,Person,Alma Davids,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Alma Davids,True,2020,Indie Folk,True,2020,2020
MemberOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
ProducerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
ProducerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
ProducerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
ProducerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
PerformerOf,Person,Peter Haering,True,2020,Indie Folk,True,2020,2020
RecordedBy,Song,Bright Horizon,True,2013,Americana,True,2013,2013
ComposerOf,Person,Elizabeth Phillips,True,2013,Americana,True,2013,2013
PerformerOf,Person,Elizabeth Phillips,True,2013,Americana,True,2013,2013
ProducerOf,Person,Ming Xiang,True,2013,Americana,True,2013,2013
PerformerOf,Person,Ming Xiang,True,2013,Americana,True,2013,2013
InStyleOf,Song,Radiant Dreams,True,2017,Indie Folk,True,2017,2017
CoverOf,Song,Radiant Dreams,True,2017,Indie Folk,True,2017,2017
DistributedBy,Song,Radiant Dreams,True,2017,Indie Folk,True,2017,2017
ProducerOf,Person,Xia Ren,True,2017,Indie Folk,True,2017,2017
ComposerOf,Person,Xia Ren,True,2017,Indie Folk,True,2017,2017
LyricistOf,Person,Xia Ren,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Xia Ren,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Wei Wu,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Tao Wei,True,2017,Indie Folk,True,2017,2017
RecordedBy,Song,Light My Way,True,2017,Indie Folk,True,2017,2017
DistributedBy,Song,Light My Way,True,2017,Indie Folk,True,2017,2017
LyricistOf,Person,Fang Zou,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Fang Zou,True,2017,Indie Folk,True,2017,2017
LyricistOf,Person,Fang Zou,True,2017,Indie Folk,True,2017,2017
ComposerOf,Person,Guiying Pan,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Guiying Pan,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Guiying Pan,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Tao Yao,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Juan Sun,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Jun Wei,True,2017,Indie Folk,True,2017,2017
ProducerOf,Person,Jun Wei,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Tao Liao,True,2017,Indie Folk,True,2017,2017
ComposerOf,Person,Juan Jia,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Juan Jia,True,2017,Indie Folk,True,2017,2017
ComposerOf,Person,Juan Jia,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Juan Jia,True,2017,Indie Folk,True,2017,2017
PerformerOf,Person,Juan Jia,True,2017,Indie Folk,True,2017,2017
CoverOf,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
InterpolatesFrom,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
InterpolatesFrom,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
CoverOf,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
CoverOf,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
LyricalReferenceTo,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
DirectlySamples,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
DirectlySamples,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
DirectlySamples,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
DirectlySamples,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
InStyleOf,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
RecordedBy,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
DistributedBy,Song,Luminous Path,True,2029,Darkwave,True,2029,2029
PerformerOf,Person,Jing Han,True,2029,Darkwave,True,2029,2029
PerformerOf,Person,Jun Yao,True,2029,Darkwave,True,2029,2029
LyricistOf,Person,Jun Yao,True,2029,Darkwave,True,2029,2029
ComposerOf,Person,Lei Xie,True,2029,Darkwave,True,2029,2029
ComposerOf,Person,Qiang Cai,True,2029,Darkwave,True,2029,2029
PerformerOf,Person,Qiang Cai,True,2029,Darkwave,True,2029,2029
PerformerOf,Person,Qiang Huang,True,2029,Darkwave,True,2029,2029
InStyleOf,Song,Spurs and Wedding Rings,True,2029,Alternative Rock,True,2029,2029
InStyleOf,Song,Spurs and Wedding Rings,True,2029,Alternative Rock,True,2029,2029
RecordedBy,Song,Spurs and Wedding Rings,True,2029,Alternative Rock,True,2029,2029
DistributedBy,Song,Spurs and Wedding Rings,True,2029,Alternative Rock,True,2029,2029
PerformerOf,Person,Honoré Foucher,True,2029,Alternative Rock,True,2029,2029
ComposerOf,Person,Honoré Foucher,True,2029,Alternative Rock,True,2029,2029
PerformerOf,Person,Honoré Foucher,True,2029,Alternative Rock,True,2029,2029
ProducerOf,Person,Honoré Foucher,True,2029,Alternative Rock,True,2029,2029
ComposerOf,Person,Honoré Foucher,True,2029,Alternative Rock,True,2029,2029
PerformerOf,Person,Honoré Foucher,True,2029,Alternative Rock,True,2029,2029
PerformerOf,Person,Honoré Foucher,True,2029,Alternative Rock,True,2029,2029
ProducerOf,Person,Honoré Foucher,True,2029,Alternative Rock,True,2029,2029
RecordedBy,Song,"Lasso My Heart, Cowboy",True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Ewa Zwara,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Ewa Zwara,True,1997,Dream Pop,True,1997,1997
MemberOf,Person,Olaf Szumny,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Olaf Szumny,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Olaf Szumny,True,1997,Dream Pop,True,1997,1997
ComposerOf,Person,Olaf Szumny,True,1997,Dream Pop,True,1997,1997
MemberOf,Person,Jakub Dziuda,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Jakub Dziuda,True,1997,Dream Pop,True,1997,1997
ComposerOf,Person,Jakub Dziuda,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Jakub Dziuda,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Jakub Dziuda,True,1997,Dream Pop,True,1997,1997
ProducerOf,Person,Jakub Dziuda,True,1997,Dream Pop,True,1997,1997
ComposerOf,Person,Jakub Dziuda,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Jakub Dziuda,True,1997,Dream Pop,True,1997,1997
MemberOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
ComposerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
LyricistOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
LyricistOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
ComposerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
ProducerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
ProducerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
PerformerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
ProducerOf,Person,Borys Kościk,True,1997,Dream Pop,True,1997,1997
CoverOf,Song,Rodeo Romance,True,2013,Doom Metal,True,2013,2013
RecordedBy,Song,Rodeo Romance,True,2013,Doom Metal,True,2013,2013
DistributedBy,Song,Rodeo Romance,True,2013,Doom Metal,True,2013,2013
ProducerOf,Person,Ping Mo,True,2013,Doom Metal,True,2013,2013
